id,comment,created_at,updated_at,deleted_at
3020,videonya sangat bagus,2024-06-20 13:53:14.109,2024-06-20 13:53:14.109,
3021,keren banget,2024-06-20 13:54:55.616,2024-06-20 13:54:55.616,
3022,wow,2024-06-20 13:56:05.019,2024-06-20 13:56:05.019,
3023,penjelasannya sangat mudah,2024-06-20 14:52:18.208,2024-06-20 14:52:18.208,
3024,Nice video!,2024-06-20 17:22:37.967,2024-06-20 17:22:37.967,
3025,halo,2024-06-20 23:20:00.475,2024-06-20 23:20:00.475,
3026,halo,2024-06-20 23:27:25.965,2024-06-20 23:27:25.965,
3027,test,2024-06-20 23:27:35.729,2024-06-20 23:27:35.729,
3028,test,2024-06-20 23:27:52.814,2024-06-20 23:27:52.814,
3029,halo,2024-06-21 00:48:16.382,2024-06-21 00:48:16.382,
3030,test,2024-06-21 07:34:25.181,2024-06-21 07:34:25.181,
3031,hehe,2024-06-21 13:18:02.727,2024-06-21 13:18:02.727,
3032,test,2024-06-21 13:18:12.633,2024-06-21 13:18:12.633,
3033,aaa,2024-06-22 14:09:25.167,2024-06-22 14:09:25.167,
3034,wowww,2024-06-22 18:56:44.876,2024-06-22 18:56:44.876,
